_id,name,access,property_type,room_type,number_of_reviews,accommodates,bedrooms,host_id,host_name,neighbourhood,coordinates,price,start_date,end_date,amenities,rating,city,country,latitude,longitude
10057826,Deluxe Loft Suite,"Guest will have access to common terraces, lounge area, business center with 2 iMac computers, fitness center with dry sauna and steam shower, and laundry room.",Apartment,Entire home/apt,5,4,0.0,47554473,Mae,Greenpoint,"-73.94472, 40.72778",205.0,2016-01-03 05:00:00,2018-02-18 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron']",88.0,New York,United States,-73.94472, 40.72778
10038496,Copacabana Apartment Posto 6,todo o espaço.,Apartment,Entire home/apt,70,4,1.0,51530266,Ana Valéria,Copacabana,"-43.190849194463404, -22.984339360067814",119.0,2016-01-18 05:00:00,2019-01-28 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Long term stays allowed', 'Wide hallway clearance', 'Host greets you']",98.0,Região Sudeste,Brasil,-43.190849194463404, -22.984339360067814
10051164,Catete's Colonial Big Hause Room B,"O hóspedes poderão acessar espaços compartilhados como sala de TV e estar, terraço, área para refeições.",House,Private room,1,8,1.0,51326285,Beatriz,Catete,"-43.18015675229857, -22.92638234778768",250.0,2016-02-10 05:00:00,2016-02-10 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials']",80.0,Região Sudeste,Brasil,-43.18015675229857, -22.92638234778768
1001265,Ocean View Waikiki Marina w/prkg,"Pool, hot tub and tennis",Condominium,Entire home/apt,96,2,1.0,5448114,David,Waikiki,"-157.83919, 21.28634",115.0,2013-05-24 04:00:00,2019-02-07 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Garden or backyard', 'Well-lit path to entrance', 'Disabled parking spot', 'Step-free access', 'Wide clearance to bed', 'Step-free access']",84.0,Hawaii,United States,-157.83919, 21.28634
10108388,Sydney Hyde Park City Apartment (checkin from 6am),"SECURITY  Secure 24hour front-desk access with full access to the rooftop area which  has stunning views of Hydepark and the city, and includes: pool, sauna and gym.  Laundry facilities, which are located on the mezzanine level and has coin operated washing machines and dryers.",Apartment,Entire home/apt,109,2,1.0,16187044,Desireé,Darlinghurst,"151.21346, -33.87603",185.0,2016-06-30 04:00:00,2019-03-06 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Cleaning before checkout', 'Step-free access', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access']",100.0,New South Wales,Australia,151.21346, -33.87603
10091713,Surry Hills Studio - Your Perfect Base in Sydney,You have full use of the entire studio and complete privacy during your stay.,Apartment,Entire home/apt,64,2,0.0,13764143,Ben,Surry Hills,"151.21554, -33.88029",181.0,2016-12-29 05:00:00,2018-03-18 04:00:00,"['TV', 'Wifi', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Ethernet connection', 'Other']",95.0,New South Wales,Australia,151.21554, -33.88029
10228731,Quarto inteiro na Tijuca,"O quarto é privativo, com acesso a todas as acomodações do apartamento.",Apartment,Private room,1,1,1.0,12673423,Gilberto,Tijuca,"-43.247421907135774, -22.936203246553816",149.0,2016-05-26 04:00:00,2016-05-26 04:00:00,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer']",100.0,Região Sudeste,Brasil,-43.247421907135774, -22.936203246553816
10233856,Twin Bed room+MTR Mongkok shopping&My,"Each guest room is equipped with free access to the following: ★ HD TV, ★ air conditioning (cooling only, non-heating) ★ free wireless wi-fi network, ★ conversion plugs, ★ 24-hour hot shower separate toilet, ★ Towel ★ toiletries (toothpaste, toothbrushes) and toiletries (shampoo, shower gel), ★ slippers, racks, ★ electric kettle, cup ★ hair dryer, comb, cotton swab. PS: the room with no cooking utensils, cooking does not support the number of room towels, towels, pillows and quilts in accordance with room type, for increasing the number of required charge extra fees linens, sheets, pillowcases as a one-off, for. Replacing need charge extra fees per day. [Free luggage storage service] Check-in time is 14:00, check out time is 12:00 the next day (we need to do the cleaning after you check out, the room clean and ready for the next guest to stay), the day of arrival We arrive early or after check-out are available free luggage service, luggage storage after check-out time is 18:00 the day",Apartment,Private room,22,3,1.0,52473150,Danny,Mong Kok,"114.17073, 22.31723",400.0,2016-08-28 04:00:00,2018-07-12 04:00:00,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",83.0,香港 Hong Kong,中国,114.17073, 22.31723
10140368,A bedroom far away from home,"you can use the living room and kitchen. we also have a piano, so if you know how to play,you are free to do so!",Apartment,Private room,239,2,1.0,1017772,Lane,Jamaica,"-73.82257, 40.71485",45.0,2016-01-06 05:00:00,2019-03-03 05:00:00,"['Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Host greets you']",95.0,New York,United States,-73.82257, 40.71485
10092679,Cozy house at Beyoğlu,"Kitchen, bathroom, room, sitting room, balcony, washing machine, dishwasher, Ironing.",Apartment,Private room,27,2,1.0,21331922,Ali,Taksim,"28.95825, 41.03777",58.0,2017-10-08 04:00:00,2018-12-21 05:00:00,"['Wifi', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Pets live on this property', 'Cat(s)', 'Free street parking', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Cooking basics', 'Patio or balcony', 'Luggage dropoff allowed', 'Host greets you']",99.0,Marmara Bölgesi,Türkiye,28.95825, 41.03777
10166883,Large railroad style 3 bedroom apt in Manhattan!,You have access to the whole apartment except for 3 closets.,Apartment,Entire home/apt,22,9,3.0,35215309,Vick,East Harlem,"-73.93943, 40.79805",180.0,2016-01-03 05:00:00,2019-01-01 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Other']",95.0,New York,United States,-73.93943, 40.79805
10084023,City center private room with bed,"Living Room , Kitchen and Toilet, All cooking equipment can be used too",Guesthouse,Private room,81,1,1.0,51744313,Yi,Shek Kip Mei,"114.1669, 22.3314",181.0,2015-12-22 05:00:00,2019-03-01 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'First aid kit', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Host greets you']",92.0,香港 Hong Kong,中国,114.1669, 22.3314
1019168,"Cozy Nest, heart of the Plateau","Please feel free to make yourself at home. You have access to the common rooms in the apartment, as well as the courtyard and the basement (where you will find the washer/dryer).",Apartment,Private room,62,1,1.0,39300,Lilou,Mile End,"-73.58774, 45.52028",34.0,2014-06-22 04:00:00,2019-01-08 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Pets live on this property', 'Cat(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",98.0,Québec,Canada,-73.58774, 45.52028
1016739,Private Room (2)  in Guest House at Coogee Beach,"Included in the price is unlimited wifi, Kitchen facilities, Laundry facilities and private shared bathrooms. Manager onsite.",House,Private room,8,2,1.0,5595776,David,Coogee,"151.25541, -33.92398",64.0,2013-07-15 04:00:00,2017-12-01 05:00:00,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Doorman', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water']",100.0,New South Wales,Australia,151.25541, -33.92398
10215858,Cozy Queen Guest Room&My,"Each guest room is equipped with free access to the following: ★ HD TV, ★ air conditioning (cooling only, non-heating) ★ free wireless wi-fi network, ★ conversion plugs, ★ 24-hour hot shower separate toilet, ★ Towel ★ toiletries (toothpaste, toothbrushes) and toiletries (shampoo, shower gel), ★ slippers, racks, ★ electric kettle, cup ★ hair dryer, comb, cotton swab. PS: the room with no cooking utensils, cooking does not support the number of room towels, towels, pillows and quilts in accordance with room type, for increasing the number of required charge extra fees linens, sheets, pillowcases as a one-off, for. Replacing need charge extra fees per day. [Free luggage storage service] Check-in time is 14:00, check out time is 12:00 the next day (we need to do the cleaning after you check out, the room clean and ready for the next guest to stay), the day of arrival We arrive early or after check-out are available free luggage service, luggage storage after check-out time is 18:00 the day",Apartment,Private room,9,2,1.0,52473150,Danny,Mong Kok,"114.17034, 22.31655",330.0,2016-07-13 04:00:00,2018-11-06 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",73.0,香港 Hong Kong,中国,114.17034, 22.31655
10138784,Room Close to LGA and 35 mins to Times Square,Kitchen is not provided to use. Guest have access to the bedroom and bathroom only.,Apartment,Private room,123,2,1.0,52031360,Cheer,Jackson Heights,"-73.88025, 40.74953",46.0,2016-01-05 05:00:00,2018-11-28 05:00:00,"['Internet', 'Wifi', 'Air conditioning', 'Pets live on this property', 'Dog(s)', 'Other pet(s)', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Host greets you']",99.0,New York,United States,-73.88025, 40.74953
10201975,Ipanema: moderno apê 2BR + garagem,Os hóspedes terão acesso às áreas comuns do prédio e a todo o apartamento.,Apartment,Entire home/apt,24,4,2.0,2537111,Barbara,Santa Teresa,"-43.1998455458952, -22.980051683700506",298.0,2016-02-23 05:00:00,2019-01-28 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",92.0,Região Sudeste,Brasil,-43.1998455458952, -22.980051683700506
10458796,Homely Room in 5-Star New Condo@MTR,"Wifi, gym, swimming pool (in summer), kitchen, shower room, living room, dining room, TV",Condominium,Private room,179,2,1.0,53247930,Crystal,Mong Kok,"114.17094, 22.32074",479.0,2016-01-16 05:00:00,2017-08-31 04:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Step-free access', 'Step-free access', 'Wide entryway', 'Host greets you']",94.0,香港 Hong Kong,中国,114.17094, 22.32074
10266175,Makaha Valley Paradise with OceanView,Full access - Must go through 24 hour Security Gate - Lockstate door code access,Condominium,Entire home/apt,32,4,1.0,42868615,Ray And Lise,Waianae Coast,"-158.20291, 21.4818",95.0,2016-06-18 04:00:00,2019-02-28 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other', 'Paid parking on premises']",98.0,Hawaii,United States,-158.20291, 21.4818
102995,UWS Brownstone Near Central Park,The entire apartment including the balconies is at your disposal.  There is a laundry in the basement that uses quarters ($1.50/load).,Apartment,Entire home/apt,45,3,1.0,178043,Chas,The Castro,"-73.9696, 40.78558",212.0,2011-05-29 04:00:00,2018-01-01 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance']",93.0,New York,United States,-73.9696, 40.78558
10423504,Bondi Beach Dreaming 3-Bed House,The house has a front deck and back garden area.  I can be flexible with checkin and checkout when possible. If I can't  offer early checkin I can  offer bag drop (from 10.45am) before checkin at 3pm. If you require a super early checkin I offer a discounted rate to block the previous day.   It's also possible to checkin late in the day or night.,House,Entire home/apt,139,8,3.0,2509326,Cat,North Bondi,"151.27448, -33.8872",399.0,2016-01-30 05:00:00,2018-11-11 05:00:00,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'High chair', 'Fireplace guards', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",96.0,New South Wales,Australia,151.27448, -33.8872
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,To the all Apt less my personal things.  No closet available.,Apartment,Entire home/apt,117,2,1.0,465278,Ade,Williamsburg,"-73.96053, 40.71577",175.0,2013-09-21 04:00:00,2019-02-18 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",96.0,New York,United States,-73.96053, 40.71577
10343118,Best location 1BR Apt in HK - Shops & Sights,"Electronic lock system with passcode, no check in or check out issues.  Full 2.5 & 5hz WIFI internet, microwave.",Apartment,Entire home/apt,145,4,1.0,2657469,Simon,Tsim Sha Tsui,"114.17088, 22.29663",997.0,2016-02-09 05:00:00,2019-02-06 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water']",94.0,香港 Hong Kong,中国,114.17088, 22.29663
10416859,"Studio convenient to CBD, beaches, street parking.","There is a private, external entrance to your room.  And there are stairs leading to the entrance. PARKING:  Is on the street and there is always plenty available, so it is free.  There are no parking restrictions on our street. GARDEN:  We have beautiful outlooks and garden areas.  We expect you to make use of them.  Most guests eat breakfast outside on our balcony if weather permits.  And some will work on laptops during the day.  Others enjoy a glass of wine in the evening.  If you would like to use the BBQ please inquire, we are happy to oblige--just be sure to wash up.  Note:  we do charge $2.00 per use for gas.",Guest suite,Entire home/apt,104,5,1.0,4548918,Leslie,Balgowlah,"151.26108, -33.7975",45.0,2016-02-10 05:00:00,2018-09-23 04:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Outlet covers', 'High chair', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Accessible-height bed', 'Step-free access', 'Step-free access']",96.0,New South Wales,Australia,151.26108, -33.7975
1063491,"Charming Apartment,perfect Location",The full apartment,Apartment,Entire home/apt,110,4,1.0,1381764,Fabio,Copacabana,"-43.175966118975914, -22.964922391816017",351.0,2014-01-14 05:00:00,2019-01-02 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",95.0,Região Sudeste,Brasil,-43.175966118975914, -22.964922391816017
1067052,Nani La 'Ao (A Beautiful Day) Upstairs Suite,You will have access to the entire three acres of this amazing property!,House,Entire home/apt,18,2,1.0,1121661,Sherri,Island of Hawaiʻi,"-155.02503, 19.56081",72.0,2013-07-03 04:00:00,2018-08-04 04:00:00,"['Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Other pet(s)', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware']",96.0,Hawaii,United States,-155.02503, 19.56081
10519173,Condomínio Praia Barra da Tijuca,The guests will be free to enjoy the building pool and sauna.,Condominium,Entire home/apt,18,6,2.0,54221119,Paula,Barra da Tijuca,"-43.32231287289854, -23.009702689174244",351.0,2016-05-07 04:00:00,2019-01-04 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'First aid kit', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Well-lit path to entrance', 'Other']",95.0,Região Sudeste,Brasil,-43.32231287289854, -23.009702689174244
10573225,Charming Spacious Park Slope Studio,"The apartment is located on the ground floor of our townhouse. There is a separate outdoor entrance that opens from the bottom of the stoop on the left. Once inside, there is another key which opens the door to the apartment, located immediately on your left. We infrequently use this hallway for basement access. We will either be available to hand you the keys ourselves or make other arrangements if you arrive when we are not able to be there.",Guest suite,Entire home/apt,115,3,0.0,54539364,Ildiko,Park Slope,"-73.98307, 40.6651",135.0,2016-01-22 05:00:00,2019-02-04 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",98.0,New York,United States,-73.98307, 40.6651
1069531,"Asia House, Garden Room, Princevile","There are gardens, ponds, flowers, fruit trees, and lawn area that you are free to enjoy as well as a small garden patio with table and chairs. Other amenities include BBQ, pool, hot tub, and parking. ",Guest suite,Private room,167,2,1.0,5884464,Coral,Kauaʻi,"-159.48653, 22.22739",139.0,2014-07-18 04:00:00,2019-02-23 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Luggage dropoff allowed', 'Host greets you']",93.0,Hawaii,United States,-159.48653, 22.22739
10558807,Park Guell apartment with terrace,"24-hour concierge service via phone, mail or (SENSITIVE CONTENTS HIDDEN). Please contact us to report your arrival time to Barcelona at least 24 hours before check-in, to organize your check-in correctly.   Late check-in (after 20: 00h) is an extra cost of 30 euros to pay cash during check-in. It is prohibited to smoke in the apartment. It is requested not to make noises from 22:00. Tourist tax is not included in the price (2,25eur / night / adult, up to 7 nights) which is payable upon arrival. Check-in: from 14:00 pm.  Check-out: till 11:00 am. Charges for electricity, gas, water and community included. Any noises that could disturb the neighbors is not allowed. Certainly from the 22: 00h.  Smoking in the apartment is not allowed. Any parties are strictly prohibited.",Apartment,Entire home/apt,51,6,2.0,54320669,Alexandra Y Juan,Vila de Gràcia,"2.15836, 41.41582",85.0,2016-02-23 05:00:00,2018-12-30 05:00:00,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Host greets you']",71.0,Catalunya,España,2.15836, 41.41582
10581101,Grand apartment Sagrada Familia,"Please contact us to report your arrival time to Barcelona at least 24 hours before check-in, to organize your check-in correctly.   Late check-in (after 20: 00h) is an extra cost of 30 euros to pay cash during check-in. It is prohibited to smoke in the apartment. It is requested not to make noises from 22:00. Tourist tax is not included in the price (2,25eur / night / adult, up to 7 nights) which is payable upon arrival. Check-in: from 14:00 pm.  Check-out: till 11:00 am. Charges for electricity, gas, water and community included. Any noises that could disturb the neighbors is not allowed. Certainly from the 22: 00h.  Smoking in the apartment is not allowed. Any parties are strictly prohibited.",Apartment,Entire home/apt,77,8,4.0,54320669,Alexandra Y Juan,Vila de Gràcia,"2.18146, 41.39716",169.0,2016-03-30 04:00:00,2019-02-20 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",90.0,Catalunya,España,2.18146, 41.39716
